id,isbn,title,author,publisher,year,month,day,,,,que,category_id
305,"9780136133148","NorthStar","authors Helen S. Sol�rzano, Jennifer P.L. Schmidt","Pearson/Longman",2009,2,2,,,,"QUEUE1",31
306,"9780132336741","NorthStar","Sherry Preiss ; series editors, Frances Boyd, Carol Numrich","Pearson/Longman",2009,5,5,,,,"QUEUE1",31
307,"9780132336420","NorthStar","author Sherry Preiss","Pearson Longman",2009,3,3,,,,"QUEUE1",31
308,"9780132056786","Northstar","authors, Tess Ferree, Kim Sanabria ; series editors, Frances Boyd, Carol Numrich","Pearson Education",2009,2,2,,,,"QUEUE1",31
309,"9780132056779","Northstar","authors, Tess Ferree, Kim Sanabria ; series editors, Frances Boyd, Carol Numrich","Pearson/Longman",2009,2,2,,,,"QUEUE1",31
310,"9780194309653","Lecture ready : strategies for academic listening, note-taking, and discussion","Peg Sarosy, Kathy Sherak","Oxford University",2006,1,1,,,,"QUEUE1",31
311,"9781859648032","Starting skills in English : listening and speaking","Terry Phillips","Garnet Education",2005,1,1,,,,"QUEUE1",31
312,"9781133951148","Listening and Notetaking Skills1 Student Book Intermediate","Dunkel","Heinle",2013,3,3,,,,"QUEUE1",31
313,"9780194741569","Headway academic skills : listening, speaking, and study skills","Emma and Gary Pathare","Oxford University Press",2011,4,4,,,,"QUEUE1",31
314,"9780194741583","Academic skills : listening, speaking, and study skills","Richard Harrison ; series editors: Liz and John Soars","Oxford University Press",2011,6,6,,,,"QUEUE1",31
315,"9780521367493","Listening","Adrian Doff ..","Cambridge Univ. Pr.",1993,2,2,,,,"QUEUE1",31
316,"9780521578202","Academic listening encounters - content focus: human behavior : listening, note taking, and discussion","Miriam Espeseth","Cambridge Univ. Press",1998,2,2,,,,"QUEUE1",31
317,"9780521606202","Academic listening encounters : human behavior : listening, note taking, discussion : high intermediate to low advanced","Miriam Espeseth","Cambridge University Press",2005,2,2,,,,"QUEUE1",31
318,"9780521578219","Content focus human behavior","Miriam Espeseth","Cambridge Univ. Press",1999,1,1,,,,"QUEUE1",31
319,"9780521716413","Academic listening encounters : the natural world : listening, note taking, discussion","Yoneko Kanaoka","Cambridge University Press",2009,2,2,,,,"QUEUE1",31
320,"9780521716390","Academic listening encounters : the natural world : listening, note taking, discussion","Yoneko Kanaoka","Cambridge University Press",2009,3,3,,,,"QUEUE1",31
321,"9780521754842","Life in society","Kim Sanabria","Cambridge Univ. Press",2004,1,1,,,,"QUEUE1",31
322,"9780138140007","Learn to listen; listen to learn 2 : academic listening and note-taking","Roni S. Lebauer","Pearson Education",2010,2,2,,,,"QUEUE1",31
323,"9781905085606","Listening and note-taking skills","Michael Thompson","Delta",2013,3,3,,,,"QUEUE1",31
324,"9781905085613","Delta academic objectives - speaking /listening skills teachers book","Michael Thompson","Delta Publishing",2013,4,4,,,,"QUEUE1",31
325,"9780230431959","Skillful : listening & speaking","authors: Mike Boyle & Ellen Kisslinger; series consultant: Dorothy E. Zemach","Macmillan Education",2013,1,1,,,,"QUEUE1",31
326,"9780230430136","Skillful Listening and Teaching Teacher's Book","Dorothy E. Zemach","Macmillan Education",2014,1,1,,,,"QUEUE1",31
327,"9780230430020","Skillful Listening and Speaking Teacher's Book 3","Dorothy E. Zemach","Macmillan Education",2013,1,1,,,,"QUEUE1",31
328,"9781413012576","Noteworty : listening and notetaking skills","Phyllis L. Lim, William Smalzer","Thomson Heinle",2006,1,1,,,,"QUEUE1",31
329,"9781111347895","Pathways 4 : listening, speaking and critical thinking","Becky Tarver Chase, Paul MacIntyre and Ingrid Wisniewska","National Geographic Learning",2013,4,4,,,,"QUEUE1",31
330,"9781133307662","Pathways 4 : listening, speaking and critical thinking","Kristin Johannsen ... [et al.]","Heinle-Cengage",2012,6,6,,,,"QUEUE1",31
331,"9781133307631","Pathways 3","Becky Tarver Chase, Kristin L. Johannsen","Heinle, Cengage Learning",2012,6,6,,,,"QUEUE1",31
332,"9781111830823","Pathways - Listening, Speaking, and Critical Thinking","Becky Tarver Chase, Rebecca Tarver Chase, Ingrid Wisniewska, Kristin L. Johannsen, Robyn Brinks Lockwood","",2012,4,4,,,,"QUEUE1",31
333,"9781111398613","Pathways 2","Becky Tarver Chase, Ingrid Wisniewska","National Geographic Learning",2013,3,3,,,,"QUEUE1",31
334,"9781133307693","Pathways 2","Becky Tarver Chase, Kristin L. Johannsen","Heinle, Cengage Learning",2012,3,3,,,,"QUEUE1",31
335,"9781133307679","Pathways 1 : listening, speaking and critical thinking","Rebecca Chase","Heinle-Cengage",2012,3,3,,,,"QUEUE1",31
336,"9781111832285","Pathways 1","Rebecca Tarver Chase","",2012,3,3,,,,"QUEUE1",31
337,"9782761345835","LEAP","Ken Beatty","Pearson",2012,4,4,,,,"QUEUE1",31
338,"9780130948625","Contemporary topics 3 advanced listening and note-taking skills","David Beglar, Neil Murray","Pearson Education",2002,1,1,,,,"QUEUE1",31
339,"9780132345231","Contemporary topics 3 : academic listening and note-taking skills","David Beglar, Neil Murray","Pearson Longman",2009,5,4,"27/07/2015 09:03:06: 1 copies borrowed by Ingita Pade
",,,"QUEUE1",31
340,"9780132345248","Contemporary topics 2 : academic listening and note-taking skills","Ellen Kisslinger","Pearson Education",2009,2,2,,,,"QUEUE1",31
341,"9780132355704","Contemporary topics 1 : academic listening and note-taking skills","Helen Sol�rzano, Laurie Frazier","Pearson Education",2009,3,3,,,,"QUEUE1",31
342,"9780130948588","Contemporary topics 2 : high intermediate listening and note-taking skills","Ellen Kisslinger","Longman",2002,1,1,,,,"QUEUE1",31
343,"9780130948533","Contemporary topics 1 intermediate listening and note-taking skills","Helen Solaorzano, Laurie Frazier","Pearson Education",2002,1,1,,,,"QUEUE1",31
344,"9780132075176","Contemporary topics : academic listening and note-taking skills","Jeanette Clement, Cindy Lennox","Pearson Longman",2009,2,2,,,,"QUEUE1",31
345,"9780130948656","Contemporary topics","David Beglar, Neil Murray","Longman",2004,1,1,,,,"QUEUE1",31
346,"9780136005131","Contemporary topics 3 : academic listening and note-taking skills","David Beglar, Neil Murray","Pearson Education",2009,4,3,"27/07/2015 09:03:06: 1 copies borrowed by Ingita Pade
",,,"QUEUE1",31
347,"9780136005155","Contemporary topics 2 : academic listening and note-taking skills","Ellen Kisslinger","Pearson-Longman",2009,1,1,,,,"QUEUE1",31
348,"9780132424288","Contemporary topics : advanced listening and note-taking skills","Helen Sol�rzano, Laurie Frazier","Pearson Longman",2009,3,3,,,,"QUEUE1",31
349,"9780132075206","Contemporary topics intro : academic listening and note-taking skills","Jeanette Clement, Cynthia Lennox ; Michael Rost series editor","Pearson Education",2009,3,3,,,,"QUEUE1",31
350,"9780521367509","Listening","Adrian Doff ..","Cambridge Univ. Pr.",1995,2,2,,,,"QUEUE1",32
351,"9780521367486","Listening 2","[Adrain Doff, Carolyn Becket]","Cambridge University Press",1991,2,2,,,,"QUEUE1",32
352,"9780521367479","Listening","Adrian Doff ..","Cambridge Univ. Pr.",1991,2,2,,,,"QUEUE1",32
353,"9780007522330","Real lives, real listening","Sheila Thorn","HarperCollins Publishers",2013,3,3,,,,"QUEUE1",32
354,"9780007522323","Real lives, real listening","Sheila Thorn","HarperCollins Publishers",2013,3,3,,,,"QUEUE1",32
355,"9780462007144","Just. listening and speaking : for class or self-study","Jeremy Harmer","Marshall Cavendish ELT",2004,1,1,,,,"QUEUE1",32
356,"9780462007465","Just listening and speaking","Jeremy Harmer & Carol Lethaby","Marshall Cavendish ELT",2005,4,4,,,,"QUEUE1",32
357,"9780194355025","Making Headway. Everyday Listening and Speaking: Intermediate","S. Cunningham and P. Moor","Oxford University Press",1992,1,1,,,,"QUEUE1",32
358,"9780230440180","Communicate. listening & speaking skills coursebook","Kate Pickering.","Macmillan Education",2012,1,1,,,,"QUEUE1",32
359,"9780230440173","Communicate : listening & speaking skills","Kate Pickering","Hueber",2012,1,1,,,,"QUEUE1",32
360,"9780230440340","Communicate. Listening & speaking skills : B1 : Coursebook & DVD","Kate Pickering","Macmillan",2012,1,1,,,,"QUEUE1",32
361,"9780007497751","Listening","Chris Flint and Jamie Flockhart","Collins",2013,5,5,,,,"QUEUE1",32
362,"9780007458721","Listening","Ian Badger","Collins",2012,2,2,,,,"QUEUE1",32
363,"9781905085880","Authentic Listening Resource Pack","Mark Hancock, Annie McDonald","",2014,5,5,,,,"QUEUE1",32
364,"9780462000428","Just listening and speaking","Carol Lethaby, Ana Acevedo, Jeremy Harmer ; with Cheryl Pelteret","Marshall Cavendish Education",2004,2,2,,,,"QUEUE1",32
365,"9780521229234","Dramatic monologues for listening comprehension","Colin Mortimer","Cambridge University Press",1980,1,1,,,,"QUEUE1",32
366,"9780132473897","What a world listening : amazing stories from around the globe","Milada Broukal","Pearson Education",2011,1,1,,,,"QUEUE1",32
367,"9780582469105","Test your Listening","Tricia Aspinall","Penguin English",2007,2,2,,,,"QUEUE1",32
368,"9780007522316","Real lives, real listening","Sheila Thorn","",2013,3,3,,,,"QUEUE1",32
369,"9780007542680","Listening","Ian Badger","Harpercollins Publishers",2014,3,3,,,,"QUEUE1",32
370,"9780134602394","Campus English : a problem-solving approach to study skills : student's book","David Forman ... [et al.] ; Ian Kidd, (project co-ordinator)","Phoenix ELT",1996,1,1,,,,"QUEUE1",32
371,"9780521705882","Real listening and speaking 3, with answers and audio CD","Miles Craven","Cambridge University Press",2008,2,2,,,,"QUEUE1",32
372,"9780521705905","Real listening & speaking. with answers","Miles Craven","Cambridge University Press",2008,2,2,,,,"QUEUE1",32
373,"9780521702003","Real listening and speaking 2, with answers and audio CD","answers by Sally Logan, Craig Thaine","Cambridge University Press",2008,2,2,,,,"QUEUE1",32
374,"9780521701983","Real listening and speaking 1, with answers and audio CD","Miles Craven","Cambridge University Press",2008,2,2,,,,"QUEUE1",32
375,"9780521315586","Study writing : a course in written English for academic and professional purposes","Liz Hamp-Lyons, Ben Heasley","Cambridge University Press",1987,1,1,,,,"QUEUE1",32
376,"9780194741668","Academic skills : listening, speaking, and study skills","Sarah Philpot and Lesley Curnick ; series editors: Liz and John Soars","Oxford University Pres",2011,2,2,,,,"QUEUE1",32
377,"9780194741576","Academic skills : listening, speaking, and study skills","Sarah Philpot and Lesley Curnick","Oxford University Press",2011,4,4,,,,"QUEUE1",32
378,"9780194741637","Headway academic skills : reading, writing, and study skills","Sarah Philpot","Oxford University Press",2011,1,1,,,,"QUEUE1",32
379,"9780194741606","Academic skills : reading, writing, and study skills","Sarah Philpot ; series editors, John and Liz Soars","Oxford University Press",2011,3,3,,,,"QUEUE1",32
380,"9780130272560","Write ahead : skills for academic success","Linda Robinson Fellag","Longman",2002,1,1,,,,"QUEUE1",32
381,"9781859645000","English for academic study : speaking","Joan McCormack and Sebastian Watkins","Garnet Publishing",2009,1,1,,,,"QUEUE1",32
382,"9781859644836","English for academic study : speaking : course book","Joan McCormack and Sebastiam Watkins","Garnet Education",2009,6,6,,,,"QUEUE1",32
383,"9781859649909","Course book","Joan McCormack and Sebastian Watkins","Garnet Education [u.a.]",2007,2,2,,,,"QUEUE1",32
384,"9781859649916","English for academic study","Joan McCormack and Sebastian Watkins","Garnet",2007,1,1,,,,"QUEUE1",32
385,"9781859645758","English for academic study","Joan McCormack ... [et al.]","Garnet Education",2011,6,6,,,,"QUEUE1",32
386,"9781859645697","Speaking & pronunciation : course book","Joan McCormack ... [et al.]","Garnet Education",2010,6,6,,,,"QUEUE1",32
387,"9781908614421","English for academic study : speaking : teacher's book","Joan McCormack and Sebastiam Watkins","Garnet Publishing",2012,4,4,,,,"QUEUE1",32
388,"9781908614414","Speaking","Joan McCormack and Sebastian Watkins","Garnet Education",2012,6,6,,,,"QUEUE1",32
389,"9780230028784","Presentations in english : find your voice as a presenter","Erica J. Williams","Macmillan",2008,5,4,"16/07/2015 09:20:08: 1 copies borrowed by Joanna Sutcliffe
",,,"QUEUE1",32
390,"9781111832278","Presenting in English : how to give successful presentations","Mark Powell","Heinle, Cengage Learning",2011,5,5,,,,"QUEUE1",32
391,"9780472088843","Giving academic presentations","Susan M. Reinhart","University of Michigan Press",2002,6,6,,,,"QUEUE1",32
392,"9781899396306","Presenting in English","Mark Powell","Language Teaching Publ. [u.a.]",2001,1,1,,,,"QUEUE1",32
393,"9780472033324","Academic interactions : communicating on campus","Christine B. Feak, Susan M. Reinhart, & Theresa N. Rohlck","University of Michigan Press",2009,5,5,,,,"QUEUE1",32
394,"9780230243040","Presentation skills for students","Joan Van Emden and Lucinda Becker","Palgrave Macmillan",2010,1,1,,,,"QUEUE1",32
395,"9780007507139","Presenting : deliver presentations with confidence","Graham Burton","HarperCollins",2013,3,3,,,,"QUEUE1",32
396,"9780582093072","Presenting facts and figures","David Kerridge","Longman",1992,1,1,,,,"QUEUE1",32
397,"9780521150040","Dynamic presentations","Mark Powell","Cambridge Univ. Press",2011,2,2,,,,"QUEUE1",32
398,"9781908614698","Passport to Academic Presentations","Douglas Bell","",2014,2,2,,,,"QUEUE1",32
399,"9781859644157","Passport to academic presentations","Douglas Bell","Garnet Publishing",2008,6,6,,,,"QUEUE1",32
400,"9781908614681","Passport to Academic Presentations Student's Book","Douglas Bell","Garnet Education",2014,2,2,,,,"QUEUE1",32
401,"9781859644003","Passport to academic presentations","Douglas Bell","Garnet Pub.",2008,5,5,,,,"QUEUE1",32
402,"9780230726017","Speaking of speech : basic presentation skills for beginners, student book","David Harrington & Charles LeBeau","Macmillan",2009,5,5,,,,"QUEUE1",32
403,"9780230726024","Speaking of speech","Charles LeBeau & David Harrington","Macmillan",2009,5,5,,,,"QUEUE1",32
404,"9781859647592","Skills in English","Terry Phillips and Anna Phillips","Garnet Publishing",2004,7,7,,,,"QUEUE1",32
405,"9781859647554","Skills in English: Speaking Level 2","Anna Phillips, Terry Phillips","Garnet Education",,1,1,,,,"QUEUE1",32
406,"9781859647714","Skills in English","Terry Phillips and Anna Phillips","Garnet Publishing",2005,1,1,,,,"QUEUE1",32
407,"9781859647851","Skills in English","Terry Phillips, Anna Phillips","",2005,2,2,,,,"QUEUE1",32
408,"9781859647813","Skills in English","Terry Phillips, Anna Phillips","",2005,2,2,,,,"QUEUE1",32
409,"9781859647950","Skills in English speaking","Terry Phillips and Anna Phillips","Garnet Education",2005,3,3,,,,"QUEUE1",32
410,"9781859647912","Skills in English speaking","Terry Phillips","Garnet Education",2005,3,3,,,,"QUEUE1",32
411,"9781859648049","Starting skills in English : listening and speaking","Terry Phillips","Garnet Education",2005,1,1,,,,"QUEUE1",32
412,"9781859648124","Starting skills in English : listening and speaking","Terry Phillips & anna Phillips","Garnet Education",2006,1,1,,,,"QUEUE1",32
413,"9781441965905","English for Presentations at International Conferences","Adrian Wallwork","Springer New York",2010,3,3,,,,"QUEUE1",32
414,"9781859647752","Skills in English","Terry Phillips, Anna Phillips","",2004,1,1,,,,"QUEUE1",32
415,"9780521533966","Study speaking : a course in spoken English for academic purposes","Kenneth Anderson, Joan Maclean, Tony Lynch","Cambridge University Press",2004,6,6,,,,"QUEUE1",32
416,"9780521395519","Study speaking : a course in spoken English for academic purposes","Tony Lynch ; Kenneth Anderson","Cambridge Univ. Press",1992,2,2,,,,"QUEUE1",32
417,"9780135075913","Speaking","Mark Rignall and Clare Furneaux","Prentice Hall Europe",1997,4,4,,,,"QUEUE1",32
418,"9780135075838","Speaking","Mark Rignall and Clare Furneaux. Teacher's book","Prentice Hall",1997,2,2,,,,"QUEUE1",32
419,"9780007497775","Speaking","Rhona Snelling","Collins",2013,4,4,"08/07/2015 13:56:12: 1 copies returned by Graeme Benson
08/07/2015 13:54:22: 1 copies borrowed by Graeme Benson
",,,"QUEUE1",32
420,"9780007542697","Speaking","Nicola Prentis","Harpercollins Publishers",2014,3,2,"21/07/2015 16:02:23: 1 copies borrowed by maria puro
",,,"QUEUE1",32
421,"9780007457830","Speaking","Cheryl Pelteret","Collins",2012,3,2,"11/08/2015 15:24:28: 1 copies returned by Beatrix Ward-Fernandez
11/08/2015 10:54:50: 1 copies borrowed by Beatrix Ward-Fernandez
14/07/2015 10:34:42: 1 copies borrowed by Sian Morrey
",,,"QUEUE1",32
422,"9780521754644","Speaking extra","Mick Gammidge","Cambridge Univ. Press",2004,5,4,"16/07/2015 09:20:08: 1 copies borrowed by Joanna Sutcliffe
02/07/2015 15:23:00: 1 copies returned by Tim O'Connell
02/07/2015 09:00:03: 1 copies borrowed by Tim O'Connell
",,,"QUEUE1",32
423,"9780194355483","Making headway : talking in pairs","Tania Bastow, Ceri Jones","Oxford University Press",1994,7,7,,,,"QUEUE1",32
424,"9780194355551","Talking in pairs","Tania Bastow, Ceri Jones","Oxford University Press",1994,9,9,,,,"QUEUE1",32
